13928	BOS 为什么我开户了，登录时显示该帐号不存在？ EOS\	O O O O O O O O O O O O O O O B-subject I-subject B-action I-action I-action O acctid_nonexist
13929	BOS 我帐号、密码不错怎么进不去 EOS\	O O B-subject I-subject O B-subject I-subject O O B-action I-action I-action I-action I-action acctid_nonexist
13930	BOS 怎么登录交易   错误代码980023093 EOS\	O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13931	BOS 我家人的賬戶登陸說用戶不存在可以 EOS\	O O O O O O O O O O B-subject I-subject B-action I-action I-action O O acctid_nonexist
13932	BOS 我咋显示未登陆 EOS\	O O O B-action I-action B-object I-object I-object acctid_nonexist
13933	BOS 我用手机登录不了这个软件，告诉我不能以该种方式登录 EOS\	O O O O O O O O O O O O O O O O O B-subject I-subject O O O O O B-action I-action acctid_nonexist
13934	BOS 书上密码上不去显示不存在该用户 EOS\	O O O O O O O O O O B-action I-action I-action B-object I-object I-object acctid_nonexist
13935	BOS 原来齐鲁证券的账号不能登陆 EOS\	O O O O O O O O B-subject I-subject B-action I-action I-action I-action acctid_nonexist
13936	BOS 还是不行：又多出现：错误级别，错误等级1不存在该用户信息 EOS\	O O O O O O O O O O O O O O O O O O O O O B-action I-action I-action B-object I-object I-object I-object I-object acctid_nonexist
13937	BOS 怎么我用资金账户登录不了 EOS\	O O O O O B-subject I-subject I-subject I-subject B-action I-action B-object I-object acctid_nonexist
13938	BOS 帐号登不上了怎么办 EOS\	O B-subject I-subject B-action I-action I-action I-action O O O acctid_nonexist
13939	BOS 你好，请问一下我下载了中泰齐富通，登录时为什么出现账户不存在的问题 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O B-subject I-subject B-object I-object I-object O O O acctid_nonexist
13940	BOS 手机无法登陆资金账号 EOS\	O B-subject I-subject B-action I-action I-action I-action B-object I-object I-object I-object acctid_nonexist
13941	BOS 你好，我刚安装上您这个软件，怎么输入资金账号显示错误？ EOS\	O O O O O O O O O O O O O O O O O O O B-subject I-subject I-subject I-subject B-action I-action I-action I-action O acctid_nonexist
13942	BOS 登录时提示用户不存在 EOS\	O O O O O O B-subject I-subject B-action I-action I-action acctid_nonexist
13943	BOS 显示认证账户不存在 EOS\	O O O B-subject I-subject I-subject I-subject B-action I-action I-action acctid_nonexist
13944	BOS 怎么登陆提示错误 EOS\	O O O O O O O O O UNMARK
13945	BOS 你好，错误级别1是怎么回事？ EOS\	O O O O B-subject I-subject I-subject I-subject B-action O O O O O O acctid_nonexist
13946	BOS 我的账号进不去，显示错误 EOS\	O O O B-subject I-subject B-action I-action I-action O O O O O acctid_nonexist
13947	BOS 为什么系统说我的资金账户不存在 EOS\	O O O O O O O O O B-subject I-subject I-subject I-subject B-action I-action I-action acctid_nonexist
13948	BOS 我怎么输入资金帐号和密码登陆不上 EOS\	O O O O O O O O O O O O O B-action I-action B-action I-action acctid_nonexist
13949	BOS 怎么输入资金账号显示不存在呢？ EOS\	O O O O O B-subject I-subject I-subject I-subject B-action I-action B-action I-action I-action O O acctid_nonexist
13950	BOS 为什么我账号在中泰等入不了无用户信息，而在同花顺上能等入？ EOS\	O O O O O O O O O O O O O O B-action B-object I-object I-object I-object O O O O O O O O O O O acctid_nonexist
13951	BOS 资金账号登陆不上 EOS\	O B-subject I-subject I-subject I-subject B-action I-action I-action I-action acctid_nonexist
13952	BOS 您好，我账号被锁，解锁提示资金账号不存在怎么处理 EOS\	O O O O O O O O O O O O O O B-subject I-subject I-subject I-subject B-action I-action I-action O O O O acctid_nonexist
13953	BOS 请问登录齐富通为什么总说资金帐户不对，应该怎写。 EOS\	O O O O O O O O O O O O O B-subject I-subject I-subject O B-action I-action O O O O O O acctid_nonexist
13954	BOS 我的帐号被锁定了，用app解锁提示我的帐号不存在，咋回事啊？ EOS\	O O O O O O O O O O O O O O O O O O O O B-subject I-subject B-action I-action I-action O O O O O O acctid_nonexist
13955	BOS 我的资金账号无法登录 不存在！！ EOS\	O O O B-subject I-subject I-subject I-subject B-action I-action I-action I-action O B-action I-action I-action O O acctid_nonexist
13956	BOS 怎么无法查询资金 EOS\	O O O B-action I-action O O B-object I-object acctid_nonexist
13957	BOS 美女！我怎么还等不上去呀？总是说用户不存在。 EOS\	O O O O O O O O O O O O O O O O O B-subject I-subject B-action I-action I-action O acctid_nonexist
13958	BOS 账户怎么登录不了 EOS\	O B-subject I-subject O O B-action I-action I-action I-action acctid_nonexist
13959	BOS 登录时一直显示帐号不存在 EOS\	O O O O O O O O B-subject I-subject B-action I-action I-action acctid_nonexist
13960	BOS 资金帐号是几位数 EOS\	O O O O O O O O O UNMARK
13961	BOS 老账户身份证升位提示客户信息不存在 EOS\	O O O O O O O O O O O O O B-subject I-subject B-action I-action I-action acctid_nonexist
13963	BOS 因系统调整，重新添加帐户，帐户不存在是什么意思啊 EOS\	O O O O O O O O O O O O O O B-subject I-subject B-action I-action I-action O O O O O O acctid_nonexist
13964	BOS 提示我不存在帐广 EOS\	O O O O B-action I-action I-action B-subject I-subject acctid_nonexist
13965	BOS 现金宝现金设置是什么意思 EOS\	O B-subject I-subject I-subject O O B-action I-action O O O O O cash_quote_set
13966	BOS 请问万家基金我当天赎回了，为什么第二天有自动回购了 EOS\	O O O B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O B-action I-action I-action I-action O cash_quote_set
13967	BOS 可能夜间理财 EOS\	O O O B-subject I-subject I-subject I-subject cash_quote_set
13968	BOS 我的钱为什么转不出来 EOS\	O O O B-subject O O O B-action I-action I-action I-action cash_quote_set
13969	BOS 有没有随时可以参与的理财产品？ EOS\	O O O O O O O O B-action I-action O B-subject I-subject I-subject I-subject O jqhj_consult
13970	BOS 保留余额什么意思？ EOS\	O B-subject I-subject I-subject I-subject O O O O O cash_quote_set
13971	BOS 锦全汇金安全吗 EOS\	O O O O O O O O jqhj_consult
13972	BOS 现在能办理隔夜委托吗 EOS\	O O O O O O B-subject I-subject I-subject I-subject O alternate_day_order
13973	BOS 锦泉汇金(B00006)账户里的余额什么时间转入锦泉汇金？ EOS\	O O O O O O O O O O O O O B-subject I-subject O O B-subject I-subject O O O O B-action I-action O O O O O jqhj_consult
13974	BOS 转钱转不出来呀 EOS\	O B-action I-action O O O O O cash_quote_set
13975	BOS 隔夜委托怎么操作 EOS\	O B-subject I-subject I-subject I-subject O O O O alternate_day_order
13976	BOS 如何取消现金宝 EOS\	O O O B-action I-action B-subject I-subject I-subject cash_quote_set
13977	BOS 您好，我想了解一下咱们的锦泉汇金产品。 EOS\	O O O O O O O O O O O O O O O O O O O O jqhj_consult
13978	BOS 你好可用资金里边有钱，参加了个现金宝，如果想用钱是在现金宝保留余额输入自己想取的资金在输入日期 EOS\	O O O O O O O O O O O O O O O O B-subject I-subject I-subject O O O O O O O O O O O B-object I-object I-object I-object O O O O O O O O O O O O O O cash_quote_set
13979	BOS 我想问一下，为什么我的可用资金是300元 EOS\	O O O O O O O O O O O O B-subject I-subject I-subject I-subject O O O O O cash_quote_set
13980	BOS 如何取现金宝里的资金  是不是头天预约第二天就可以取款 EOS\	O O O O B-subject I-subject I-subject O O O O O O O O O O O B-action I-action O O O O O O O O cash_quote_set
13981	BOS 想问您现在是不是不可以做隔夜委托啊？ EOS\	O O O O O O O O O O O O O B-subject I-subject I-subject I-subject O O alternate_day_order
13982	BOS 我的资金取不出 EOS\	O O O B-subject I-subject B-action O O cash_quote_set
13983	BOS 我设定的现金宝 EOS\	O O B-action I-action O B-subject I-subject I-subject cash_quote_set
13984	BOS 为什么我的银证转账每次都是300 EOS\	O O O O O O B-subject I-subject I-subject I-subject O O O O O O O cash_quote_set
13985	BOS 转账显示可转余额只有300元，其它不能转（有一款理财产品，不知道怎么取消） EOS\	O O O O O B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O cash_quote_set
13986	BOS 如何解约现金宝？我不要这个，什么情况取款取不出来 EOS\	O O O B-action I-action B-subject I-subject I-subject O O O O O O O O O O O O O O O O O cash_quote_set
13987	BOS 我的资金账号登录不上 EOS\	O O O B-subject I-subject I-subject I-subject B-action I-action I-action I-action login_failed
13988	BOS 怎么解除现金宝 EOS\	O O O B-action I-action B-subject I-subject I-subject cash_quote_set
13989	BOS 可用的怎么取不出 EOS\	O B-subject I-subject O O O B-action O O cash_quote_set
13990	BOS 锦泉汇金是什么基金 EOS\	O O O O O O O O B-subject I-subject jqhj_consult
13991	BOS 现金宝 EOS\	O B-subject I-subject I-subject cash_quote_set
13992	BOS 昨天设置了现金宝协议，预留最低300金额在证券账户，那今天下午2点转入的资金是否也能自动转存到现金宝中呀？ EOS\	O O O O O O B-subject I-subject I-subject I-subject I-subject O B-action I-action O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O cash_quote_set
13993	BOS 可以做隔夜委托吗 EOS\	O O O O B-subject I-subject I-subject I-subject O alternate_day_order
13994	BOS 我周五开通的，当天存了500进账户，昨天收市前又存了钱进去了，刚才怎么还可以券商转银行钱（大于300元） EOS\	O O O O B-action I-action O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-subject I-subject I-subject I-subject I-subject I-subject O O O O O O O O cash_quote_set
13995	BOS 隔夜委托怎样办理 EOS\	O B-subject I-subject I-subject I-subject O O O O alternate_day_order
13996	BOS 以前能转，后来签约了一个中泰的基金余额服务，就转不出来了。 EOS\	O O O O O O O O B-action I-action O O O O O O B-subject I-subject I-subject I-subject I-subject I-subject O O O O O O O O cash_quote_set
13997	BOS 夜间申购时间是几点 EOS\	O O O O O O O O O O alternate_day_order
13998	BOS 现在能办理隔夜委托吗 EOS\	O O O O O O B-subject I-subject I-subject I-subject O alternate_day_order
13999	BOS 我要转出一点钱，怎么就不能转出了，应该是在范围内的 EOS\	O O O O O O O B-subject O O O O O O B-action I-action O O O O O O O O O O cash_quote_set
14000	BOS 请问中泰的隔夜委托是几点到几点？ EOS\	O O O O O O B-subject I-subject I-subject I-subject O O O O O O O alternate_day_order
14001	BOS 如何取出那 EOS\	O O O B-action I-action O cash_quote_set
14002	BOS 问下，锦泉汇金那个活期怎么购买？ EOS\	O O O O B-subject I-subject I-subject I-subject O O B-subject I-subject O O B-action I-action O jqhj_consult
14003	BOS 夜市委托什么时间呀 EOS\	O B-subject I-subject I-subject I-subject O O O O O alternate_day_order
14004	BOS 忘了问，现金宝有效日期设置是什么意思 EOS\	O O O O O B-subject I-subject I-subject B-object I-object I-object I-object B-action I-action O O O O O cash_quote_set
14005	BOS 介绍一下金泉汇金是什么 EOS\	O O O O O O O O O O O O jqhj_consult
14006	BOS 每天最早几点可挂单 EOS\	O O O O O O O O O O alternate_day_order
14007	BOS 为什么我的资金转出每次只有300元？ EOS\	O O O O O O B-subject I-subject O O O O O O O O O O O cash_quote_set
14008	BOS 隔夜委托几点开始有效？ EOS\	O B-subject I-subject I-subject I-subject O O O O O O O alternate_day_order
14009	BOS 怎样预留资金？ EOS\	O O O B-action I-action B-subject I-subject O cash_quote_set
14010	BOS 介绍下汇金吧 EOS\	O O O O O O O jqhj_consult
14011	BOS 汇金介绍介绍吧 EOS\	O O O O O O O O jqhj_consult
14012	BOS 现金宝中的钱怎么支出来 EOS\	O B-subject I-subject I-subject O O O O O B-action I-action O cash_quote_set
14013	BOS 什么是锦泉汇金？ EOS\	O O O O O O O O O jqhj_consult
14014	BOS 可用资金怎么转为可取？ EOS\	O B-subject I-subject I-subject I-subject O O O O B-action I-action O cash_quote_set
14015	BOS 锦泉汇金和现金宝一样吗 EOS\	O B-subject I-subject I-subject I-subject O B-subject I-subject I-subject O O O jqhj_consult
14016	BOS 我现持有现金宝理财，我提现不成功怎么回事 EOS\	O O O O O B-subject I-subject I-subject I-subject I-subject I-subject O B-action I-action O O O O O O O cash_quote_set
14017	BOS 老师，为什么每次转账只能300元。 EOS\	O O O O O O O O O B-subject I-subject O O B-action I-action I-action I-action O cash_quote_set
14018	BOS 隔夜委托什么时间 EOS\	O B-subject I-subject I-subject I-subject O O O O alternate_day_order
14019	BOS 今天想把现金宝里的钱取出来 该怎么操作 EOS\	O O O O O B-subject I-subject I-subject O O O B-action I-action O O O O O O O cash_quote_set
14020	BOS 锦泉汇金(B00006)参与 EOS\	O B-subject I-subject I-subject I-subject O O O O O O O O B-action I-action jqhj_consult
14021	BOS 请问隔夜委托几点开始 EOS\	O O O B-subject I-subject I-subject I-subject O O O O alternate_day_order
14022	BOS 现金宝怎么关闭 EOS\	O B-subject I-subject I-subject O O B-action I-action cash_quote_set
14023	BOS 设置是不是必须在交易时间，现在可以吗？ EOS\	O B-action I-action O O O O O O B-subject I-subject I-subject I-subject O O O O O O O cash_quote_set
14024	BOS 隔夜委托咋不行 EOS\	O B-subject I-subject I-subject I-subject O O O alternate_day_order
14025	BOS 锦泉汇金(B00006)收益在那里查询 EOS\	O B-subject I-subject I-subject I-subject O O O O O O O O B-subject I-subject O O O B-action I-action jqhj_consult
14026	BOS 请问，中泰 什么时候可以委托 EOS\	O O O O O O O O O O O O O O O alternate_day_order
14027	BOS 若现金宝预约取款后最终没取，那是预约取款日是否计算收益？这种情况还得重新设定转入吗？ EOS\	O O B-subject I-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-action I-action O O O O cash_quote_set
